PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
1591,166331460,124.4940796,-80.26062012,-9.970701218,9.621655464,1.460992455,-1.144649148,-1.525550127,-0.11275351,1.786421895, 
1592,166348127,124.4324799,-80.27133942,-9.93862915,9.624811172,1.370984077,-1.10867703,-1.477065206,0.216965169,1.992168784, 
1593,166364794,124.4264069,-80.27219391,-9.946043015,9.625222206,1.368551612,-1.100494027,-0.477503806,-0.447332114,1.728139758, 
1594,166381461,124.4199829,-80.27433777,-9.935962677,9.635899544,1.460941553,-1.156529665,0.535407901,-0.258412957,1.691834092, 
1595,166398128,124.4377289,-80.27687836,-9.945999146,9.648843765,1.449681401,-1.080176115,0.793980837,-0.408170372,1.829822421, 
1596,166414795,124.4591599,-80.27947235,-9.958242416,9.606173515,1.377013922,-1.166333079,0.886750042,-0.426611513,1.84109199, 
1597,166431462,124.4683685,-80.28238678,-9.959152222,9.570055008,1.389767051,-1.165678024,0.819030046,-0.314043671,1.800547004, 
1598,166448129,124.4662933,-80.28655243,-9.949893951,9.569665909,1.446660519,-1.083826303,0.743370116,-0.187388912,1.800982594, 
1599,166464796,124.4860992,-80.2891922,-9.971422195,9.559863091,1.451819062,-1.173623323,0.243960947,-0.500286341,1.894980907, 
1600,166481463,124.5641251,-80.28821564,-10.05411053,9.577624321,1.478466272,-1.138345838,0.114463165,-1.125402808,2.076024771, 
1601,166498130,124.6358871,-80.28816986,-10.13239384,9.63744545,1.431492805,-1.044268608,0.002510045,-1.058720231,2.092006922, 
1602,166514797,124.760849,-80.27643585,-10.26093102,9.557862282,1.356553793,-1.152334571,0.219564855,-1.874202847,1.808794379, 
1603,166531464,124.821434,-80.27150726,-10.33130264,9.611692429,1.373523593,-1.114963293,-0.200541049,-1.156676054,1.809563041, 
1604,166548131,124.8956833,-80.26086426,-10.41567707,9.538187027,1.438729048,-1.12764132,-0.214166999,-1.464348555,1.616699338, 
1605,166564798,124.9386444,-80.2571106,-10.46328068,9.624166489,1.47156167,-1.092298269,0.085789725,-0.92424053,1.739601493, 
