PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
914,748786796,-1.4291153,-8.651802,-107.72833,0.16774654,-0.07877445,0.57749903,54.219505,-13.569422,27.477026,3.858882,-0.474777,4.68817,-44.423467,-18.897212,9.764823
915,748803463,-1.0146866,-8.911743,-108.15539,0.1550827,-0.16045284,0.44914615,48.72223,-13.967337,18.93589,3.861467,-0.477451,4.695656,-43.61143,-19.130001,10.080421
916,748820130,-0.6557846,-8.996834,-108.46397,0.15986347,-0.26407862,0.28545213,42.17946,-15.673061,10.817192,3.864131,-0.481852,4.700414,-42.908439,-19.391219,10.260708
917,748836797,-0.238945,-8.910767,-108.55358,0.15931511,-0.3689468,0.09580338,34.78134,-18.48626,2.2749891,3.866786,-0.488001,4.702011,-42.32875,-19.699323,10.298624
918,748853464,0.22000122,-8.753727,-108.84488,0.16042519,-0.42756748,-0.07876241,30.70907,-20.53235,-5.6027384,3.86946,-0.495127,4.700698,-41.816932,-20.041529,10.205245
919,748870131,0.67920685,-8.513435,-109.40472,0.17095757,-0.44153285,-0.24024093,30.263067,-21.80079,-12.377866,3.872309,-0.502486,4.696694,-41.312548,-20.404876,9.998947
920,748886798,1.2278137,-8.13636,-109.95785,0.17109871,-0.41799498,-0.40248954,31.592241,-23.082945,-19.165787,3.875161,-0.509453,4.689986,-40.786011,-20.789592,9.679517
921,748903465,1.8519287,-7.6382904,-110.627525,0.16415215,-0.3443141,-0.55612004,35.859955,-23.91877,-25.564907,3.877897,-0.515192,4.680717,-40.188345,-21.188238,9.253435
922,748920132,2.4694672,-6.930191,-111.234116,0.16413498,-0.26402092,-0.73663926,40.414963,-25.728909,-31.513582,3.880633,-0.519592,4.66844,-39.514762,-21.617053,8.728209
923,748936799,3.08712,-5.996311,-111.75521,0.16916752,-0.17646742,-0.9463291,45.142044,-28.61889,-37.069397,3.883452,-0.522533,4.652668,-38.762395,-22.094035,8.110386
924,748953466,3.7321167,-4.8864365,-112.38919,0.17513275,-0.048197746,-1.1602097,52.403015,-31.509348,-41.878044,3.886371,-0.523336,4.633331,-37.889011,-22.619191,7.412419
925,748970133,4.387398,-3.5724678,-113.098915,0.18462181,0.11296177,-1.3865476,61.684464,-34.727016,-45.900116,3.889448,-0.521453,4.610222,-36.860937,-23.197975,6.647417
926,748986800,4.972557,-2.4854965,-113.75891,0.20480919,0.19671965,-1.5488083,67.0136,-36.99092,-48.577736,3.892861,-0.518174,4.584409,-35.744044,-23.81449,5.837788
927,749003467,5.4774857,-1.667141,-114.38972,0.23666763,0.19668102,-1.6369214,68.14062,-38.057404,-49.7342,3.896805,-0.514896,4.557127,-34.608367,-24.44878,5.008885
928,749020134,5.925453,-0.8878517,-115.03139,0.27887154,0.1602931,-1.6930027,67.58189,-38.765903,-49.54635,3.901453,-0.512224,4.52891,-33.482002,-25.094878,4.183113
929,749036801,6.2897034,-0.26748657,-115.66278,0.33396912,0.057469845,-1.6945384,63.753563,-38.719273,-47.773155,3.907019,-0.511266,4.500668,-32.419443,-25.740199,3.386894
930,749053468,6.6241837,0.44276047,-116.41004,0.39611816,-0.03745079,-1.6798902,60.7817,-38.405544,-44.596336,3.913621,-0.51189,4.47267,-31.406415,-26.380291,2.643622
931,749070135,6.9252396,1.2626534,-117.28631,0.4658413,-0.12095022,-1.6515265,58.8826,-37.872894,-39.93863,3.921385,-0.513906,4.445145,-30.425038,-27.011506,1.977978
