PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
17,4133510458,-53.58270645,49.12602997,-83.27807617,-6.248388767,-4.562392712,2.419261217,-8.771536827,24.90938377,-11.02509022
18,4133527125,-54.23368835,49.24120712,-83.94474792,-6.175646305,-3.866925716,2.309849262,-6.870669842,24.90892792,-9.167417526
19,4133543792,-54.85430145,49.36053467,-84.54415131,-6.173242569,-3.320294619,2.132909298,-8.05415535,22.96844482,-7.119443417
20,4133560459,-55.4514389,49.45329666,-85.08431244,-6.532763958,-3.48063755,2.377589941,-9.30007267,20.20037651,-6.830158234
21,4133577126,-55.98427582,49.50728607,-85.5592041,-6.955448151,-3.718565464,2.541512251,-8.393069267,16.83365059,-7.09441328
22,4133593793,-56.49214172,49.4977684,-85.9981308,-7.406341553,-4.168314934,2.703332901,-8.535333633,13.61158943,-9.324500084
23,4133610460,-57.04176712,49.4422493,-86.44896698,-7.479732037,-4.513277054,2.22928977,-10.50668335,12.59005547,-11.76676655
24,4133627127,-57.69447708,49.31056213,-86.9691925,-7.580647469,-5.42613554,1.91222012,-13.55699158,12.56919193,-16.96177292
25,4133643794,-58.46401596,49.10407639,-87.64778137,-7.649663448,-6.442438126,2.082100153,-13.42024994,15.74860001,-23.92728233
26,4133660461,-59.3106575,48.86378098,-88.53411865,-7.552770138,-6.845939636,2.386811256,-8.725427628,22.16796875,-29.72541428
27,4133677128,-60.19277191,48.62849808,-89.57292175,-7.37223053,-6.246176243,2.48859334,-4.105787754,28.14286423,-32.24268723
28,4133693795,-61.12971497,48.38047028,-90.66425323,-7.261091709,-5.874579906,3.048518181,-5.197309017,30.29292488,-33.56918716
29,4133710462,-62.07293701,48.11948013,-91.76954651,-7.210559845,-5.967047691,3.649931669,-5.141820908,31.17292595,-34.11105347
30,4133727129,-63.0057106,47.84984207,-92.89044189,-7.167878628,-6.073427677,3.726839542,-4.028748989,32.26802826,-34.43676758
31,4133743796,-63.95585632,47.5810318,-94.04914093,-7.099267006,-6.076132298,3.224781036,-3.613912106,34.44511032,-34.63063049
32,4133760463,-64.89398193,47.32314682,-95.2310791,-7.097924709,-6.030678749,2.935750484,-2.084654808,36.37654495,-33.9635849
33,4133777130,-65.78874969,47.07802963,-96.40492249,-7.000399113,-5.715007782,2.899445057,-0.053831957,37.16296005,-32.62534332
34,4133793797,-66.66694641,46.85203171,-97.55393982,-6.759644985,-5.648920536,2.819168568,-0.350455076,37.40654755,-30.6634922
35,4133810464,-67.50299072,46.62983322,-98.64693451,-6.762381077,-5.994423389,3.208474874,-0.459527224,36.02682877,-29.05808449
36,4133827131,-68.28149414,46.39551926,-99.66259003,-6.89384222,-6.291072845,3.414782763,-0.564014614,33.390728,-28.08052254
37,4133843798,-68.98085785,46.12820053,-100.5663757,-7.228804111,-6.779540062,3.368740082,-0.860393047,28.90158463,-27.85886574
38,4133860465,-69.61540985,45.81953049,-101.3768311,-7.393149376,-6.668274879,3.05278182,-1.194191694,24.90481186,-28.52612686
39,4133877132,-70.29174042,45.51287842,-102.1497803,-7.07043314,-6.165654182,2.243947268,-5.503100395,23.98361397,-27.64276886
40,4133893799,-71.01028442,45.23807907,-102.9088287,-6.662580013,-6.223519325,1.852473855,-8.79980278,24.56974983,-25.40022469
41,4133910466,-71.66989899,44.99192429,-103.6350784,-6.437043667,-6.61823082,1.944818854,-6.801845551,24.26164055,-23.07097054
