PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
124,490338364,-53.16807175,74.78027344,-110.2883072,-9.358422279,-2.422260046,1.185268164,0.908835113,-10.66632366,0.357572675, 
125,490355031,-52.6659584,74.65673828,-109.7872925,-9.360895157,-2.454492331,1.268722177,2.073355675,-11.67462063,0.076895766, 
126,490371698,-52.18086624,74.53148651,-109.3190994,-9.402537346,-2.454648495,1.248737216,2.97563982,-11.39117622,-0.176574022, 
127,490388365,-51.71317291,74.40627289,-108.8642349,-9.32317543,-2.439531565,1.297362566,2.75927639,-11.28409004,-0.173334002, 
128,490405032,-51.32767868,74.30109406,-108.5005112,-9.278876305,-2.434813261,1.332093596,3.112180948,-9.445773125,-0.028263623, 
129,490421699,-50.95575714,74.19638824,-108.1609726,-9.249874115,-2.423511267,1.347093225,3.663775921,-9.177109718,-0.146479085, 
130,490438366,-50.60679245,74.09199524,-107.8375626,-9.224279404,-2.435336828,1.341593027,3.33020854,-8.987472534,-0.230117351, 
131,490455033,-50.28809357,73.98765564,-107.5267029,-9.321027756,-2.481151342,1.332686901,2.389824867,-8.842311859,-0.300308943, 
132,490471700,-49.996521,73.88301086,-107.2466965,-9.323787689,-2.510401011,1.431357384,2.413440704,-8.53745842,-0.534575641, 
133,490488367,-49.76844788,73.78895569,-107.0290298,-9.304121017,-2.45330596,1.456293464,2.12972188,-7.391237259,-0.636923909, 
134,490505034,-49.54020691,73.70569611,-106.7997665,-9.195689201,-2.391355753,1.464974403,1.457727671,-7.153665543,0.046019621, 
135,490521701,-49.27900314,73.6195755,-106.5334091,-9.279662132,-2.381822348,1.495186448,1.501358986,-7.729824066,0.332433701, 
136,490538368,-48.99451828,73.52084351,-106.2419281,-9.231404305,-2.377440453,1.554770231,1.447329164,-8.583892822,0.097616427, 
137,490555035,-48.70751953,73.42077637,-105.9429321,-9.188871384,-2.429978371,1.600825191,1.189537168,-8.763028145,0.18713282, 
138,490571702,-48.44049072,73.3155899,-105.663414,-9.226242065,-2.446727753,1.643600106,1.047860503,-8.765217781,-0.181440368, 
139,490588369,-48.19149017,73.20728302,-105.4031754,-9.23071003,-2.451392889,1.649466038,1.101800919,-8.670681,-0.479636282, 
140,490605036,-47.95615387,73.10056305,-105.1587677,-9.248383522,-2.442058086,1.644631028,1.13179338,-8.447390556,-0.511114359, 
141,490621703,-47.72586441,72.99481964,-104.9163208,-9.22865963,-2.427575827,1.649375796,0.99671191,-8.407971382,-0.443676084, 
142,490638370,-47.52329636,72.88976288,-104.6933899,-9.224498749,-2.41278863,1.573387384,0.500260949,-8.149680138,-0.595021546, 
143,490655037,-47.31846619,72.78491974,-104.4756699,-9.218157768,-2.428036451,1.590913057,0.884451509,-8.124682426,-0.587849975, 
144,490671704,-47.11553955,72.67224121,-104.2587585,-9.257428169,-2.429561615,1.619420409,0.955123305,-8.441971779,-0.918689251, 
145,490688371,-46.91831589,72.55927277,-104.0450439,-9.271157265,-2.468484879,1.619673967,0.666756272,-8.481006622,-0.886904001, 
146,490705038,-46.71678162,72.44036102,-103.8185654,-9.274006844,-2.494617224,1.666843176,0.258259356,-8.922186852,-0.951678634, 
147,490721705,-46.51013184,72.31574249,-103.5831299,-9.234194756,-2.494713306,1.693169355,0.036536526,-9.320912361,-1.020627975, 
148,490738372,-46.31056976,72.18909454,-103.354866,-9.159407616,-2.514191151,1.744778752,0.006063809,-9.360266685,-1.135385633, 
149,490755039,-46.12957001,72.0634079,-103.1433334,-9.143001556,-2.507954121,1.769529819,-0.114117429,-9.128100395,-1.252243638, 
150,490771706,-45.95772552,71.94013214,-102.9428558,-9.159449577,-2.536575079,1.793192506,-0.002202693,-8.912004471,-1.241729617, 
151,490788373,-45.78664398,71.82483673,-102.7455063,-9.207327843,-2.556432724,1.814628124,0.172098175,-8.563800812,-0.894856632, 
152,490805040,-45.6203804,71.71070099,-102.5501328,-9.233860016,-2.568080187,1.821981788,-0.043118995,-8.531093597,-0.807184517, 
153,490821707,-45.45088577,71.59091187,-102.3506851,-9.211688042,-2.576087713,1.842681289,-0.092705183,-8.860343933,-0.939691663, 
154,490838374,-45.27364349,71.46251678,-102.1439056,-9.143087387,-2.585262775,1.873989105,-0.008823577,-9.352313042,-1.164289594, 
155,490855041,-45.08752823,71.3307724,-101.9305649,-9.083439827,-2.578377008,1.911075711,0.118234672,-9.629302025,-1.148793936, 
156,490871708,-44.92013931,71.2032547,-101.7368164,-9.07130146,-2.5873487,1.929446459,0.095477767,-9.222687721,-1.175098181, 
157,490888375,-44.77910995,71.08318329,-101.5669937,-9.121183395,-2.610664368,1.971647382,-0.069243953,-8.594932556,-1.144644737, 
158,490905042,-44.66033173,70.96977997,-101.4157257,-9.138226509,-2.608071566,1.983624697,-0.409226984,-8.101361275,-1.064873934, 
159,490921709,-44.53433609,70.85565186,-101.2543411,-9.140303612,-2.595874786,2.004317284,-0.520795882,-8.288719177,-0.917254806, 
160,490938376,-44.40407944,70.73622131,-101.0947876,-9.074710846,-2.585932493,2.013106346,-0.25498727,-8.5406847,-1.103036761, 
161,490955043,-44.27799988,70.61978912,-100.9421005,-9.044540405,-2.603373528,2.019946575,0.021444235,-8.309875488,-1.068177819, 
162,490971710,-44.16211319,70.50588226,-100.802597,-9.049699783,-2.642564535,2.071623802,0.017986521,-8.076927185,-1.072621703, 
163,490988377,-44.05027008,70.39457703,-100.6621323,-9.057808876,-2.626663685,2.067055464,-0.296082824,-8.003278732,-0.906817734, 
164,491005044,-43.94948959,70.28888702,-100.529686,-9.080506325,-2.616237164,2.056993246,-0.450924456,-7.659453392,-0.770135581, 
165,491021711,-43.84014893,70.18347931,-100.3935013,-9.051671028,-2.63091588,2.108315229,-0.199510142,-7.733217239,-0.653841078, 
166,491038378,-43.74343491,70.08004761,-100.2742462,-8.995449066,-2.615224838,2.096007824,0.133986458,-7.398115158,-0.829236925, 
167,491055045,-43.67058563,69.98677826,-100.185318,-9.021107674,-2.650070906,2.130822182,0.276815683,-6.58067131,-0.790894687, 
168,491071712,-43.61607742,69.90274811,-100.1121979,-9.059966087,-2.709290743,2.182584047,0.08007171,-5.965787411,-0.623784542, 
169,491088379,-43.55305099,69.82191467,-100.0256348,-9.071327209,-2.739757299,2.160438776,-0.254116416,-6.049514771,-0.241233215, 
170,491105046,-43.49035645,69.74819946,-99.94007111,-9.045875549,-2.740500212,2.21536994,-0.145595402,-5.723029613,0.03921945, 
171,491121713,-43.43210602,69.67959595,-99.86430359,-8.983809471,-2.739324331,2.251969576,0.14708735,-5.366886139,0.126110554, 
172,491138380,-43.38164139,69.61483002,-99.80836487,-8.929546356,-2.756399155,2.259009361,0.763072729,-4.928152084,0.014247063, 
173,491155047,-43.35162354,69.56168365,-99.78572845,-8.933294296,-2.781049252,2.26890254,1.419782281,-3.945892096,0.003131152, 
174,491171714,-43.32178497,69.50978851,-99.76455688,-8.971381187,-2.754492044,2.256468773,1.487502337,-3.87187171,0.050284129, 
175,491188381,-43.29473495,69.46607208,-99.73770142,-9.025985718,-2.736650705,2.202886343,1.026768327,-3.59105444,0.484291375, 
176,491205048,-43.24080276,69.42139435,-99.68276978,-8.994228363,-2.765122652,2.254790068,0.990872204,-4.065427303,0.910589218, 
177,491221715,-43.2008934,69.3911438,-99.64803314,-8.895829201,-2.785861254,2.27922678,1.288286805,-3.146008253,1.209066868, 
178,491238382,-43.21710205,69.38725281,-99.67768097,-8.884860039,-2.796850443,2.31960988,1.573279381,-1.05439806,1.303654432, 
179,491255049,-43.26068115,69.4012146,-99.73430634,-8.870394707,-2.802617311,2.31700182,1.450690627,0.122377485,1.640813589, 
180,491271716,-43.30881882,69.42047119,-99.79139709,-8.89945507,-2.784000635,2.280874491,1.203342319,0.360658824,1.865507364, 
181,491288383,-43.36106873,69.44561768,-99.84425354,-8.907298088,-2.757653236,2.290755749,0.699105024,0.550653875,2.195642471, 
182,491305050,-43.42222977,69.48383331,-99.89676666,-8.930913925,-2.734315872,2.29029417,0.096771181,1.104528427,2.770391464, 
183,491321717,-43.51697159,69.53931427,-99.97676849,-8.986515999,-2.708723307,2.299988985,-0.321887672,2.26441288,3.063733816, 
184,491338384,-43.62231445,69.60386658,-100.0694809,-9.03574276,-2.688989639,2.284305811,-0.244575679,2.838111401,3.265792131, 
185,491355051,-43.72793198,69.67166138,-100.1670456,-9.023485184,-2.676796675,2.266261339,-0.067489468,3.020345449,3.365169048, 
186,491371718,-43.84415436,69.74277496,-100.2777481,-8.997179031,-2.635500431,2.242956161,0.00717796,3.340466499,3.335139036, 
187,491388385,-43.99117279,69.83044434,-100.4179306,-8.964199066,-2.659125805,2.237746954,-0.082831472,4.494702339,3.577601194, 
188,491405052,-44.18693924,69.94432068,-100.6075134,-8.982803345,-2.699542046,2.198295116,-0.322220653,6.295416832,4.002107143, 
189,491421719,-44.41911316,70.08470154,-100.8321991,-9.068615913,-2.749141455,2.199157476,-0.488959372,7.919710159,4.641195297, 
190,491438386,-44.67764664,70.24214935,-101.0798111,-9.05676651,-2.733185053,2.148910999,-0.817929089,8.930452347,5.11439085, 
191,491455053,-44.9707756,70.41879272,-101.3576584,-8.986158371,-2.710640669,2.116890192,-1.1236552,10.14342308,5.566277027, 
192,491471720,-45.34661484,70.62792969,-101.7163162,-8.999392509,-2.759084702,2.111291409,-1.571455359,12.58911705,5.942386627, 
193,491488387,-45.76822281,70.85814667,-102.1269455,-9.030946732,-2.817194939,2.065148115,-1.413104892,14.11111641,6.305063248, 
194,491505054,-46.19653702,71.10205841,-102.5558014,-9.027852058,-2.874091387,2.038642168,-0.659873366,14.86112213,6.817204475, 
195,491521721,-46.61259079,71.35887146,-102.9796982,-8.953994751,-2.846211672,2.006449461,-0.231449366,15.20315456,7.676267624, 
196,491538388,-47.03647232,71.63934326,-103.4073334,-8.850946426,-2.791796446,2.013699293,-0.426682442,16.11084938,8.868067741, 
197,491555055,-47.50749207,71.95613098,-103.8842087,-8.837506294,-2.710492849,2.010098219,-0.493852019,18.11157799,10.10789394, 
198,491571722,-48.05532074,72.3117218,-104.4421692,-8.973118782,-2.681401491,1.942226291,-0.445520878,20.59568977,11.12231636, 
199,491588389,-48.63596344,72.69263458,-105.0385056,-9.029943466,-2.613704205,1.902899384,-0.14460963,21.89639091,12.1596632, 
200,491605056,-49.27012253,73.10167694,-105.6808853,-9.005311966,-2.564164639,1.910229445,-0.651896179,23.34031868,13.30731106, 
201,491621723,-49.93861008,73.53460693,-106.3601913,-8.956205368,-2.510730743,1.868487835,-0.523768425,24.43235397,14.45252705, 
202,491638390,-50.68502808,73.99681091,-107.1231537,-8.912270546,-2.53795743,1.786843181,-0.335796356,26.25191689,15.42978477, 
