PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
4015,591275491,108.59832,-44.19695282,73.17576599,6.432280064,2.251809597,-1.057717562,-11.95117474,-18.43171692,-13.42282009, 
4016,591292158,108.610321,-44.17414474,72.83567047,6.6812644,2.243218899,-1.07395649,-11.68183422,-15.47533607,3.900512218, 
4017,591308825,108.7099686,-44.46434784,72.41753387,7.110835552,2.382656813,-1.172947645,-9.736880302,-12.61671638,22.76101875, 
4018,591325492,108.92556,-45.07988358,71.89290619,7.73488903,2.644034624,-1.312541962,-7.424245834,-10.43199158,42.67583084, 
4019,591342159,109.2747192,-46.0164299,71.23262024,8.341842651,2.85746026,-1.529080749,-5.5307374,-9.032938957,62.67861938, 
4020,591358826,109.7819748,-47.2378006,70.41168213,8.751233101,2.961913347,-1.679444551,-3.576493025,-8.599389076,80.86499786, 
4021,591375493,110.4469681,-48.69069672,69.42063904,8.931870461,3.183272123,-1.802551031,-2.478692055,-8.636557579,96.02711487, 
4022,591392160,111.2395477,-50.32470322,68.2580719,9.129209518,3.346344233,-1.999178648,-3.717024326,-8.684121132,108.2077255, 
4023,591408827,112.1507111,-52.10349655,66.91015625,9.642021179,3.454097748,-2.211726904,-6.60059309,-8.865484238,118.3511734, 
4024,591425494,113.2212372,-54.00688553,65.30892944,10.71006203,3.641814947,-2.359876871,-10.79716015,-10.48870087,128.0859528, 
4025,591442161,114.5259552,-56.02043533,63.32122803,12.24634647,4.016532898,-2.457919359,-17.67850494,-14.90214062,138.5836487, 
4026,591458828,116.1579132,-58.09780884,60.76678848,13.56438541,4.566822529,-2.29959321,-28.9770031,-23.25136185,148.7325897, 
4027,591475495,118.1181946,-60.13888168,57.50402451,13.96068954,5.338812828,-1.996946812,-48.68195724,-34.85268402,155.2042236, 
4028,591492162,120.2533264,-61.98180389,53.60281754,12.75234222,5.797643661,-1.925739408,-75.03015137,-46.26729584,152.1428986, 
4029,591508829,122.2332993,-63.5091362,49.47749329,10.61078835,5.497657299,-2.0852139,-99.53133392,-50.68772888,137.5180664, 
4030,591525496,123.6734848,-64.69274902,45.74601746,9.102553368,4.601652622,-2.415619373,-113.2733612,-44.72833252,113.1879807, 
4031,591542163,124.4003143,-65.57905579,42.91817093,8.726869583,3.363658905,-2.714056492,-108.6077805,-30.6458168,84.42521667, 
4032,591558830,124.5580063,-66.23199463,41.06394958,9.304291725,3.017703772,-2.585120916,-90.36256409,-16.54813957,58.43739319, 
