PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
3767,592506456,-131.5755157,-68.98298645,-104.992691,9.54630661,-2.713244438,-2.37910223,-12.05873203,-26.94848061,17.27715492,652.946754,-165.836241,-79.248512,356.895899,124.419832,154.001445
3768,592523123,-132.2365875,-68.51651001,-104.53685,9.133918762,-2.80890131,-2.928889751,-13.28281498,-25.21908188,16.34485626,653.098986,-165.883056,-79.297327,356.674519,123.999514,154.273859
3769,592539790,-132.8217773,-68.0951767,-104.1491776,8.963991165,-2.731004238,-2.86711216,-12.60209656,-22.56681252,14.94893837,653.248386,-165.928573,-79.345112,356.464484,123.6234,154.523008
3770,592556457,-133.3182983,-67.74465942,-103.8091354,9.224327087,-2.903336763,-3.067389011,-10.00178623,-19.10893631,12.2638073,653.402125,-165.976962,-79.396235,356.297788,123.304918,154.727405
3771,592573124,-133.6751404,-67.45925903,-103.5458069,9.254868507,-3.009735107,-3.061490297,-5.912065029,-15.29165268,10.41119194,653.556373,-166.027124,-79.44726,356.199254,123.050057,154.900925
3772,592589791,-133.9226227,-67.25553131,-103.3157959,9.092811584,-3.267618179,-3.375815392,-1.224723101,-11.43213367,7.279012203,653.70792,-166.081584,-79.503524,356.178842,122.859521,155.022242
3773,592606458,-134.0645142,-67.19020844,-103.1745071,9.28188324,-3.0242939,-3.926621914,0.192428216,-4.216663837,2.668305635,653.862618,-166.131989,-79.568968,356.182049,122.789243,155.066714
3774,592623125,-134.0610046,-67.24924469,-103.1848755,9.724189758,-2.87472105,-3.338200569,0.522729635,3.51005435,-0.246925637,654.024688,-166.179901,-79.624605,356.190761,122.847744,155.062599
3775,592639792,-133.9177551,-67.37640381,-103.3191299,9.565093994,-3.044479132,-3.118352175,2.054663658,8.410096169,-1.20362401,654.184106,-166.230642,-79.676578,356.225005,122.987912,155.042539
3776,592656459,-133.6456604,-67.58340454,-103.5591736,9.43223381,-2.942558289,-3.25497818,3.907540083,13.45101929,-3.020143032,654.34131,-166.279685,-79.730828,356.290131,123.212096,154.992203
3777,592673126,-133.2393494,-67.86934662,-103.9183121,9.366272926,-2.838386536,-3.140579462,5.323670864,18.60502815,-4.71036768,654.497415,-166.326991,-79.783171,356.378859,123.52218,154.913697
3778,592689793,-132.6755524,-68.25350189,-104.3901291,9.35936451,-2.766067982,-2.944365263,8.460511208,24.32863235,-7.534296513,654.653404,-166.373092,-79.832244,356.519868,123.927657,154.788125
3779,592706460,-132.0113373,-68.70352936,-104.9147568,9.466097832,-2.73106122,-2.69775033,11.45879078,27.60222626,-10.04968357,654.811172,-166.41861,-79.877207,356.710848,124.387694,154.62063
3780,592723127,-130.5545349,-69.53492737,-105.6084137,10.25431728,-2.949998379,-1.963016868,49.40834808,44.94109344,-25.5696106,654.982077,-166.467777,-79.909924,357.53432,125.136712,154.19447
3781,592739794,-128.8654327,-70.43984222,-106.2894821,9.41543293,-2.636875868,-2.28527689,63.81956863,46.32555389,-30.7037735,655.139001,-166.511725,-79.948012,358.597979,125.908805,153.68274
3782,592756461,-127.1125412,-71.3052597,-107.0213776,8.420157433,-2.56960535,-2.469283104,64.59057617,44.16736603,-29.94613075,655.279337,-166.554552,-79.989167,359.674489,126.644928,153.183638
3783,592773128,-126.20224,-71.77053833,-107.4397507,8.033277512,-2.412226677,-2.250305653,31.71399879,23.91868973,-15.53406811,655.413225,-166.594756,-80.026672,360.203056,127.043573,152.924737
3784,592789795,-125.8266754,-72.07767487,-107.55056,8.411176682,-2.375558615,-2.078832626,17.09696198,13.38348293,-11.5732069,655.553411,-166.634349,-80.061319,360.488005,127.266631,152.73185
3785,592806462,-125.8620148,-72.28074646,-107.3893661,8.988995552,-2.453757286,-1.295146465,7.961763859,5.617330074,-9.487635612,655.703228,-166.675245,-80.082905,360.620701,127.360253,152.573723
3786,592823129,-126.1663513,-72.36998749,-107.0497971,9.190933228,-2.209699154,-0.601424694,2.027078867,-0.973122656,-5.849781513,655.85641,-166.712073,-80.092929,360.654486,127.344034,152.476227
3787,592839796,-126.7185593,-72.33341217,-106.4576187,9.061646461,-2.520844698,-0.868806958,1.627367258,-9.103172302,-2.518874884,656.007437,-166.754087,-80.107409,360.681609,127.192314,152.434246
3788,592856463,-127.502533,-72.22389984,-105.5731888,8.717944145,-2.870696306,-1.248435736,4.392864227,-15.98156834,-2.389097691,656.152736,-166.801932,-80.128216,360.754823,126.925955,152.394428
3789,592873130,-128.4972534,-72.09397888,-104.3974991,9.313806534,-3.044005156,-1.355696678,8.335988998,-20.9661026,-5.04757452,656.307966,-166.852665,-80.150811,360.893756,126.57652,152.310302
