PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
5351,2372549705,-2.087963,12.7341,51.977478,-2.5473413,-0.38286233,-0.5939121,-57.76783,-43.013756,98.88482,6.992895,-0.650244,5.230414,19.584606,16.450832,-39.267738
5352,2372566372,-1.181221,11.032043,53.43592,-2.3942041,-0.4856906,-0.79749334,-53.85382,-46.430202,104.43256,6.952992,-0.658339,5.217122,18.687042,15.676995,-37.527195
5353,2372583039,-0.45516205,9.235611,54.586838,-2.2767057,-0.5584302,-0.9195242,-44.682823,-48.9502,108.90793,6.915047,-0.667646,5.201797,17.942328,14.861158,-35.712063
5354,2372599706,0.19224167,7.243767,55.604027,-2.0476704,-0.62796974,-1.072434,-36.073883,-51.243843,112.91528,6.880919,-0.678112,5.183923,17.341097,14.007094,-33.830142
5355,2372616373,0.7703171,5.048794,56.500725,-1.695899,-0.6956575,-1.2642776,-28.132008,-53.389095,116.48885,6.852654,-0.689706,5.162852,16.87223,13.117276,-31.888661
5356,2372633040,1.1365395,2.722702,57.037178,-1.3286867,-0.73395324,-1.3960254,-16.399382,-54.596962,118.95013,6.830509,-0.701939,5.139585,16.598907,12.207327,-29.906159
5357,2372649707,1.3056755,0.24144363,57.237587,-0.9113722,-0.747633,-1.4913516,-2.029347,-54.99545,120.39957,6.815319,-0.7144,5.114729,16.565085,11.290736,-27.8995
5358,2372666374,1.6397514,-2.0185165,57.746353,-0.53720474,-0.79817605,-1.6033348,6.7884927,-54.690033,120.60184,6.806366,-0.727703,5.088007,16.678227,10.379235,-25.889469
5359,2372683041,2.1448822,-4.0122757,58.576927,-0.22562122,-0.886966,-1.7235101,9.800017,-53.546677,119.40111,6.802606,-0.742486,5.059282,16.841561,9.48679,-23.899451
5360,2372699708,2.6504478,-5.9345703,59.424522,0.09350586,-0.9870961,-1.8416615,10.124364,-51.565845,116.93311,6.804164,-0.758938,5.028588,17.0103,8.627359,-21.950566
5361,2372716375,3.2446861,-7.6752586,60.44745,0.39172745,-1.1140652,-1.9678993,5.585493,-48.706635,113.06155,6.810693,-0.777506,4.99579,17.103392,7.815582,-20.066207
5362,2372733042,3.6712952,-9.434914,61.192352,0.6995745,-1.2238417,-2.0452573,2.189034,-44.67598,107.69508,6.822353,-0.797903,4.961702,17.139876,7.070982,-18.271289
5363,2372749709,3.90662,-11.2239685,61.617912,1.0227599,-1.3132427,-2.070381,0.17604971,-39.414345,100.77754,6.839399,-0.81979,4.927196,17.14281,6.414076,-16.591663
5364,2372766376,4.1482162,-12.842045,62.07627,1.3207846,-1.417,-2.0784078,-5.3510385,-32.9871,92.186035,6.861412,-0.843407,4.892556,17.053626,5.864291,-15.055229
5365,2372783043,4.335045,-14.325703,62.4601,1.6000028,-1.5252252,-2.0555139,-13.172961,-25.282862,81.843994,6.888079,-0.868827,4.858297,16.834077,5.44291,-13.691162
5366,2372799710,4.4537888,-15.51302,62.81938,1.7137475,-1.5873852,-2.0090857,-17.834023,-18.287079,70.308754,6.916641,-0.895283,4.824812,16.536843,5.138125,-12.519349
